# TELEGRAM SCANNER CALLS LOG — LAST 3 MONTHS (MAY 14, 2026 - AUG 14, 2026)
# Total Records: 205
# Format: Enriched Tabular Text / Markdown & JSON Copy-Paste Ready

| Signal ID | Timestamp (UTC) | Call Action | Symbol | Direction | Pattern | AI Score | Entry | SL | TP | Call Summary |
| SCAN-ID-27230 | 2026-08-07T05:10:28.038705+00:00 | **CALL: LONG BTC/USD** | BTC/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: ASIAN_FADE, Regime: MEAN_REVERSION) |
| SCAN-ID-27226 | 2026-08-07T04:58:18.513430+00:00 | **CALL: LONG BTC/USD** | BTC/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: ASIAN_FADE, Regime: MEAN_REVERSION) |
| SCAN-ID-27224 | 2026-08-07T04:55:16.103929+00:00 | **CALL: LONG BTC/USD** | BTC/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: ASIAN_FADE, Regime: MEAN_REVERSION) |
| SCAN-ID-27218 | 2026-08-07T04:40:05.618567+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: ASIAN_FADE, Regime: MEAN_REVERSION) |
| SCAN-ID-27216 | 2026-08-07T04:37:02.892412+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: ASIAN_FADE, Regime: MEAN_REVERSION) |
| SCAN-ID-27212 | 2026-08-07T04:24:54.076161+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: ASIAN_FADE, Regime: MEAN_REVERSION) |
| SCAN-ID-27210 | 2026-08-07T04:21:51.255894+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: ASIAN_FADE, Regime: MEAN_REVERSION) |
| SCAN-ID-27208 | 2026-08-07T04:18:48.468164+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: ASIAN_FADE, Regime: MEAN_REVERSION) |
| SCAN-ID-27206 | 2026-08-07T04:15:45.564465+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: ASIAN_FADE, Regime: MEAN_REVERSION) |
| SCAN-ID-27204 | 2026-08-07T04:12:42.291741+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: ASIAN_FADE, Regime: MEAN_REVERSION) |
| SCAN-ID-27198 | 2026-08-07T03:54:29.609165+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-27196 | 2026-08-07T03:51:26.839343+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-27166 | 2026-08-07T02:17:22.601629+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-27143 | 2026-08-07T01:04:34.745845+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-27141 | 2026-08-07T01:01:31.951687+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-27126 | 2026-08-07T00:07:40.586453+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-27099 | 2026-08-06T22:28:37.420946+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-27097 | 2026-08-06T22:25:34.281108+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-27089 | 2026-08-06T22:04:16.456586+00:00 | **CALL: LONG BTC/USD** | BTC/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-27087 | 2026-08-06T22:01:13.214474+00:00 | **CALL: LONG BTC/USD** | BTC/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-27085 | 2026-08-06T21:55:07.831959+00:00 | **CALL: LONG BTC/USD** | BTC/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-27073 | 2026-08-06T21:05:09.438127+00:00 | **CALL: LONG BTC/USD** | BTC/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-27071 | 2026-08-06T21:02:06.247909+00:00 | **CALL: LONG BTC/USD** | BTC/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-27038 | 2026-08-06T19:14:24.780298+00:00 | **CALL: LONG BTC/USD** | BTC/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-27036 | 2026-08-06T19:11:21.377956+00:00 | **CALL: LONG BTC/USD** | BTC/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-26963 | 2026-08-06T14:37:09.875122+00:00 | **CALL: LONG BTC/USD** | BTC/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: NY_OPEN, Regime: MEAN_REVERSION) |
| SCAN-ID-26954 | 2026-08-06T14:09:48.368726+00:00 | **CALL: LONG BTC/USD** | BTC/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: NY_OPEN, Regime: MEAN_REVERSION) |
| SCAN-ID-26952 | 2026-08-06T14:06:45.189467+00:00 | **CALL: LONG BTC/USD** | BTC/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: NY_OPEN, Regime: MEAN_REVERSION) |
| SCAN-ID-26538 | 2026-08-05T11:53:22.794112+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SIG-20260805-075645-BTCUSD-L-6D7F3C | 2026-08-05T07:56:45.320415 | **SIGNAL: LONG BTC/USD** | BTC/USD | LONG | Trend Expansion (15m FVG_BULLISH) | 8.1 | 64021.22 | 63954.66714285714 | 64254.155000000006 | LONG call on BTC/USD via Trend Expansion (15m FVG_BULLISH) (AI Score: 8.1/10). Entry: 64021.22, SL: 63954.66714285714, TP: 64254.155000000006 |
| SCAN-ID-26466 | 2026-08-05T07:15:52.997389+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: LONDON_OPEN, Regime: MEAN_REVERSION) |
| SCAN-ID-26450 | 2026-08-05T03:48:14.514445+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-26422 | 2026-08-05T00:48:21.744702+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-26420 | 2026-08-05T00:45:18.632469+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-26415 | 2026-08-05T00:30:07.970311+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-26413 | 2026-08-05T00:27:05.041275+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-26227 | 2026-08-04T04:52:53.218370+00:00 | **CALL: SHORT ETH/USD** | ETH/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on ETH/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: ASIAN_FADE, Regime: MEAN_REVERSION) |
| SCAN-ID-26138 | 2026-08-03T20:28:06.512821+00:00 | **CALL: SHORT ETH/USD** | ETH/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on ETH/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-26121 | 2026-08-03T19:33:30.110765+00:00 | **CALL: SHORT ETH/USD** | ETH/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on ETH/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-26119 | 2026-08-03T19:30:26.630365+00:00 | **CALL: SHORT ETH/USD** | ETH/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on ETH/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-26060 | 2026-08-03T15:53:59.421763+00:00 | **CALL: SHORT BTC/USD** | BTC/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-26053 | 2026-08-03T15:29:40.406966+00:00 | **CALL: SHORT BTC/USD** | BTC/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-26051 | 2026-08-03T15:26:37.153251+00:00 | **CALL: SHORT BTC/USD** | BTC/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-26039 | 2026-08-03T14:50:08.077475+00:00 | **CALL: SHORT BTC/USD** | BTC/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: NY_OPEN, Regime: MEAN_REVERSION) |
| SCAN-ID-26037 | 2026-08-03T14:47:04.974610+00:00 | **CALL: SHORT BTC/USD** | BTC/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: NY_OPEN, Regime: MEAN_REVERSION) |
| SCAN-ID-26033 | 2026-08-03T14:37:56.918279+00:00 | **CALL: SHORT BTC/USD** | BTC/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: NY_OPEN, Regime: MEAN_REVERSION) |
| SCAN-ID-25746 | 2026-08-02T21:28:27.971717+00:00 | **CALL: SHORT ETH/USD** | ETH/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on ETH/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-25744 | 2026-08-02T21:25:24.522864+00:00 | **CALL: SHORT ETH/USD** | ETH/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on ETH/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-25742 | 2026-08-02T21:22:21.410439+00:00 | **CALL: SHORT ETH/USD** | ETH/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on ETH/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-25741 | 2026-08-02T21:19:18.551528+00:00 | **CALL: SHORT ETH/USD** | ETH/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on ETH/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-25739 | 2026-08-02T21:16:15.342001+00:00 | **CALL: SHORT ETH/USD** | ETH/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on ETH/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-25687 | 2026-08-01T15:48:52.909850+00:00 | **CALL: SHORT ETH/USD** | ETH/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on ETH/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-25685 | 2026-08-01T15:45:49.825616+00:00 | **CALL: SHORT ETH/USD** | ETH/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on ETH/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-25661 | 2026-08-01T14:14:26.431169+00:00 | **CALL: SHORT ETH/USD** | ETH/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on ETH/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: NY_OPEN, Regime: MEAN_REVERSION) |
| SCAN-ID-25577 | 2026-08-01T09:02:08.051525+00:00 | **CALL: SHORT BTC/USD** | BTC/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: LONDON_OPEN, Regime: MEAN_REVERSION) |
| SCAN-ID-25091 | 2026-07-31T03:37:34.413186+00:00 | **CALL: SHORT BTC/USD** | BTC/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-25089 | 2026-07-31T03:34:31.550279+00:00 | **CALL: SHORT BTC/USD** | BTC/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-25072 | 2026-07-31T02:39:54.544312+00:00 | **CALL: SHORT BTC/USD** | BTC/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-25070 | 2026-07-31T02:36:51.833867+00:00 | **CALL: SHORT BTC/USD** | BTC/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-25068 | 2026-07-31T02:33:48.936325+00:00 | **CALL: SHORT BTC/USD** | BTC/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-25066 | 2026-07-31T02:30:45.732495+00:00 | **CALL: SHORT BTC/USD** | BTC/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: MEAN_REVERSION) |
| SCAN-ID-24852 | 2026-07-30T09:20:33.983252+00:00 | **CALL: SHORT BTC/USD** | BTC/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: LONDON_OPEN, Regime: MEAN_REVERSION) |
| SCAN-ID-24794 | 2026-07-30T05:52:29.876596+00:00 | **CALL: SHORT BTC/USD** | BTC/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: ASIAN_FADE, Regime: MEAN_REVERSION) |
| SCAN-ID-24789 | 2026-07-30T05:37:17.708342+00:00 | **CALL: SHORT BTC/USD** | BTC/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: ASIAN_FADE, Regime: MEAN_REVERSION) |
| SCAN-ID-24770 | 2026-07-30T04:39:34.097082+00:00 | **CALL: SHORT BTC/USD** | BTC/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: ASIAN_FADE, Regime: MEAN_REVERSION) |
| SCAN-ID-24768 | 2026-07-30T04:36:30.862070+00:00 | **CALL: SHORT BTC/USD** | BTC/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) | 9.0 | N/A | N/A | N/A | SHORT alert on BTC/USD via Bayesian Pivot Turtle Soup SHORT (MEAN_REVERSION) (AI Score: 9.0/10, Session: ASIAN_FADE, Regime: MEAN_REVERSION) |
| SCAN-ID-24606 | 2026-07-29T18:31:07.462544+00:00 | **CALL: LONG ETH/USD** | ETH/USD | LONG | Bayesian Pivot Turtle Soup LONG (TRENDING) | 9.0 | N/A | N/A | N/A | LONG alert on ETH/USD via Bayesian Pivot Turtle Soup LONG (TRENDING) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: TRENDING) |
| SCAN-ID-24600 | 2026-07-29T18:12:52.147044+00:00 | **CALL: SHORT ETH/USD** | ETH/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (TRENDING) | 9.0 | N/A | N/A | N/A | SHORT alert on ETH/USD via Bayesian Pivot Turtle Soup SHORT (TRENDING) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: TRENDING) |
| SCAN-ID-24598 | 2026-07-29T18:09:48.744357+00:00 | **CALL: SHORT ETH/USD** | ETH/USD | SHORT | Bayesian Pivot Turtle Soup SHORT (TRENDING) | 9.0 | N/A | N/A | N/A | SHORT alert on ETH/USD via Bayesian Pivot Turtle Soup SHORT (TRENDING) (AI Score: 9.0/10, Session: OFF_HOURS, Regime: TRENDING) |
